path,label
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.56.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.57.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.58.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.59.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.60.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.61.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.62.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.63.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.64.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.65.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.66.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.67.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.68.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.69.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.70.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.71.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.72.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.73.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.74.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.75.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.76.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.77.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.78.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.79.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.80.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.81.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.82.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.83.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.84.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.85.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.86.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.87.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.88.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.89.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.90.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.91.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.92.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.93.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.94.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.95.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.96.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.97.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.98.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.99.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.100.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.101.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.102.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.103.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.104.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.105.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.106.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.107.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.108.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.109.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.110.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.111.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.112.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.113.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.114.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.115.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.116.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.117.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.118.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.119.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.120.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.121.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.122.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_1_aug0.123.jpg,1
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.0.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.1.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.2.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.3.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.4.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.5.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.6.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.7.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.8.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.9.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.10.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.11.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.12.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.13.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.14.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.15.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.16.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.17.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.18.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.19.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.20.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.21.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.22.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.23.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.24.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.25.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.26.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.27.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.28.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.29.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.30.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.31.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.32.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.33.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.34.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.35.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.36.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.37.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.38.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.39.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.40.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.41.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.42.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.43.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.44.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.45.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.46.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.47.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.48.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.49.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.50.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.51.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.52.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.53.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.54.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.55.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.56.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.57.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.58.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.59.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.60.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.61.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.62.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.63.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.64.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.65.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.66.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.67.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.68.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.69.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.70.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.71.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.72.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.73.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.74.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.75.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.76.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.77.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.78.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.79.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.80.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.81.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.82.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.83.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.84.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.85.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.86.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.87.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.88.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.89.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.90.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.91.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.92.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.93.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.94.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.95.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.96.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.97.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.98.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.99.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.100.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.101.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.102.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.103.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.104.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.105.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.106.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.107.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.108.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.109.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.110.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.111.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.112.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.113.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.114.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.115.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.116.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.117.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.118.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.119.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.120.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.121.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.122.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_2_aug0.123.jpg,2
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.0.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.1.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.2.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.3.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.4.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.5.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.6.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.7.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.8.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.9.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.10.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.11.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.12.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.13.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.14.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.15.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.16.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.17.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.18.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.19.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.20.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.21.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.22.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.23.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.24.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.25.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.26.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.27.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.28.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.29.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.30.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.31.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.32.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.33.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.34.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.35.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.36.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.37.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.38.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.39.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.40.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.41.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.42.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.43.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.44.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.45.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.46.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.47.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.48.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.49.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.50.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.51.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.52.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.53.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.54.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.55.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.56.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.57.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.58.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.59.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.60.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.61.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.62.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.63.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.64.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.65.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.66.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.67.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.68.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.69.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.70.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.71.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.72.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.73.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.74.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.75.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.76.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.77.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.78.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.79.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.80.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.81.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.82.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.83.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.84.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.85.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.86.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.87.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.88.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.89.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.90.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.91.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.92.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.93.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.94.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.95.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.96.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.97.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.98.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.99.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.100.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.101.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.102.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.103.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.104.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.105.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.106.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.107.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.108.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.109.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.110.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.111.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.112.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.113.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.114.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.115.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.116.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.117.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.118.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.119.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.120.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.121.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.122.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_3_aug0.123.jpg,3
img_aug/Helvetica/Helvetica-NUMBER_4_aug0.0.jpg,4
img_aug/Helvetica/Helvetica-NUMBER_4_aug0.1.jpg,4
img_aug/Helvetica/Helvetica-NUMBER_4_aug0.2.jpg,4
img_aug/Helvetica/Helvetica-NUMBER_4_aug0.3.jpg,4
img_aug/Helvetica/Helvetica-NUMBER_4_aug0.4.jpg,4
img_aug/Helvetica/Helvetica-NUMBER_4_aug0.5.jpg,4
