filename,target
Cambria_1_42.jpg,1
Cambria_1_43.jpg,1
Cambria_1_44.jpg,1
Cambria_1_45.jpg,1
Cambria_1_46.jpg,1
Cambria_1_48.jpg,1
Cambria_1_49.jpg,1
Cambria_1_50.jpg,1
Cambria_1_51.jpg,1
Cambria_1_53.jpg,1
Cambria_1_54.jpg,1
Cambria_1_55.jpg,1
Cambria_1_57.jpg,1
Cambria_1_58.jpg,1
Cambria_1_59.jpg,1
Cambria_1_60.jpg,1
Cambria_1_63.jpg,1
Cambria_1_64.jpg,1
Cambria_1_65.jpg,1
Cambria_1_67.jpg,1
Cambria_1_68.jpg,1
Cambria_1_69.jpg,1
Cambria_1_72.jpg,1
Cambria_1_74.jpg,1
Cambria_1_75.jpg,1
Cambria_1_76.jpg,1
Cambria_1_77.jpg,1
Cambria_1_78.jpg,1
Cambria_1_79.jpg,1
Cambria_1_80.jpg,1
Cambria_1_81.jpg,1
Cambria_1_85.jpg,1
Cambria_1_86.jpg,1
